occurrenceID	basisOfRecord	scientificName	scientificNameAuthorship	taxonRank	kingdom	family	genus	specificEpithet	infraspecificEpithet	taxonRemarks	eventDate	year	month	day	recordedBy	identifiedBy	decimalLatitude	decimalLongitude	coordinateUncertaintyInMeters	country	countryCode	stateProvince	county	locality	elevation	elevationUnit	habitat	associatedTaxa	occurrenceRemarks	catalogNumber	institutionCode	collectionCode	license	rightsHolder	datasetName	references
ORCHID_3087	HumanObservation	Onc  variegatum		species	Plantae	Orchidaceae	Onc	variegatum			2025-08-24	2025	8	24												meters			"From Roberta Fox's Oncidium Alliance collection at orchidcentral.org
Image: http://orchidcentral.org/Images/Oncidium Alliance/Species/3253T_Onc variegatum.jpg
Photo © Roberta Fox - orchidcentral.org
Source: http://orchidcentral.org/WebPages/GroupOncidium.html"	3087	FCOS	roberta_fox_comprehensive	CC-BY-NC	Five Cities Orchid Society	Five Cities Orchid Society Collection Database	https://atlas.fivecitiescalifornia.org
ORCHID_3088	HumanObservation	PT Onc variegatum		species	Plantae	Orchidaceae	PT	Onc			2025-08-24	2025	8	24												meters			"From Roberta Fox's Oncidium Alliance collection at orchidcentral.org
Image: http://orchidcentral.org/Images/Oncidium Alliance/Species/4007PT_Onc variegatum.jpg
Photo © Roberta Fox - orchidcentral.org
Source: http://orchidcentral.org/WebPages/GroupOncidium.html"	3088	FCOS	roberta_fox_comprehensive	CC-BY-NC	Five Cities Orchid Society	Five Cities Orchid Society Collection Database	https://atlas.fivecitiescalifornia.org
ORCHID_3089	HumanObservation	T Onc variegatum pink		species	Plantae	Orchidaceae	T	Onc			2025-08-24	2025	8	24												meters			"From Roberta Fox's Oncidium Alliance collection at orchidcentral.org
Image: http://orchidcentral.org/Images/Oncidium Alliance/Species/3555T_Onc variegatum pink.jpg
Photo © Roberta Fox - orchidcentral.org
Source: http://orchidcentral.org/WebPages/GroupOncidium.html"	3089	FCOS	roberta_fox_comprehensive	CC-BY-NC	Five Cities Orchid Society	Five Cities Orchid Society Collection Database	https://atlas.fivecitiescalifornia.org
ORCHID_3090	HumanObservation	Trpla  fragrans		species	Plantae	Orchidaceae	Trpla	fragrans			2025-08-24	2025	8	24												meters			"From Roberta Fox's Oncidium Alliance collection at orchidcentral.org
Image: http://orchidcentral.org/Images/Oncidium Alliance/Species/4786T_Trichopilia fragrans.jpg
Photo © Roberta Fox - orchidcentral.org
Source: http://orchidcentral.org/WebPages/GroupOncidium.html"	3090	FCOS	roberta_fox_comprehensive	CC-BY-NC	Five Cities Orchid Society	Five Cities Orchid Society Collection Database	https://atlas.fivecitiescalifornia.org
ORCHID_3091	HumanObservation	Trpla  galleottiana		species	Plantae	Orchidaceae	Trpla	galleottiana			2025-08-24	2025	8	24												meters			"From Roberta Fox's Oncidium Alliance collection at orchidcentral.org
Image: http://orchidcentral.org/Images/Oncidium Alliance/Species/4063T_Trichopilia galeottiana.jpg
Photo © Roberta Fox - orchidcentral.org
Source: http://orchidcentral.org/WebPages/GroupOncidium.html"	3091	FCOS	roberta_fox_comprehensive	CC-BY-NC	Five Cities Orchid Society	Five Cities Orchid Society Collection Database	https://atlas.fivecitiescalifornia.org
ORCHID_3092	HumanObservation	ST Trichopilia galeottiana		species	Plantae	Orchidaceae	ST	Trichopilia			2025-08-24	2025	8	24												meters			"From Roberta Fox's Oncidium Alliance collection at orchidcentral.org
Image: http://orchidcentral.org/Images/Oncidium Alliance/Species/4063ST_Trichopilia galeottiana.jpg
Photo © Roberta Fox - orchidcentral.org
Source: http://orchidcentral.org/WebPages/GroupOncidium.html"	3092	FCOS	roberta_fox_comprehensive	CC-BY-NC	Five Cities Orchid Society	Five Cities Orchid Society Collection Database	https://atlas.fivecitiescalifornia.org
ORCHID_3093	HumanObservation	CT Trichopilia galeottiana		species	Plantae	Orchidaceae	CT	Trichopilia			2025-08-24	2025	8	24												meters			"From Roberta Fox's Oncidium Alliance collection at orchidcentral.org
Image: http://orchidcentral.org/Images/Oncidium Alliance/Species/4063CT_Trichopilia galeottiana.jpg
Photo © Roberta Fox - orchidcentral.org
Source: http://orchidcentral.org/WebPages/GroupOncidium.html"	3093	FCOS	roberta_fox_comprehensive	CC-BY-NC	Five Cities Orchid Society	Five Cities Orchid Society Collection Database	https://atlas.fivecitiescalifornia.org
ORCHID_3094	HumanObservation	Trpla  marginata		species	Plantae	Orchidaceae	Trpla	marginata			2025-08-24	2025	8	24												meters			"From Roberta Fox's Oncidium Alliance collection at orchidcentral.org
Image: http://orchidcentral.org/Images/Oncidium Alliance/Species/2883T_Trichopilia marginata.jpg
Photo © Roberta Fox - orchidcentral.org
Source: http://orchidcentral.org/WebPages/GroupOncidium.html"	3094	FCOS	roberta_fox_comprehensive	CC-BY-NC	Five Cities Orchid Society	Five Cities Orchid Society Collection Database	https://atlas.fivecitiescalifornia.org
ORCHID_3095	HumanObservation	Trpla occidentalis		species	Plantae	Orchidaceae	Trpla	occidentalis			2025-08-24	2025	8	24												meters			"From Roberta Fox's Oncidium Alliance collection at orchidcentral.org
Image: http://orchidcentral.org/Images/Oncidium Alliance/Species/4867T_Trichopilia occidentalis.jpg
Photo © Roberta Fox - orchidcentral.org
Source: http://orchidcentral.org/WebPages/GroupOncidium.html"	3095	FCOS	roberta_fox_comprehensive	CC-BY-NC	Five Cities Orchid Society	Five Cities Orchid Society Collection Database	https://atlas.fivecitiescalifornia.org
ORCHID_3096	HumanObservation	CT Trichopilia occidentalis		species	Plantae	Orchidaceae	CT	Trichopilia			2025-08-24	2025	8	24												meters			"From Roberta Fox's Oncidium Alliance collection at orchidcentral.org
Image: http://orchidcentral.org/Images/Oncidium Alliance/Species/4867CT_Trichopilia occidentalis.jpg
Photo © Roberta Fox - orchidcentral.org
Source: http://orchidcentral.org/WebPages/GroupOncidium.html"	3096	FCOS	roberta_fox_comprehensive	CC-BY-NC	Five Cities Orchid Society	Five Cities Orchid Society Collection Database	https://atlas.fivecitiescalifornia.org
ORCHID_3097	HumanObservation	Trpla  tortilis		species	Plantae	Orchidaceae	Trpla	tortilis			2025-08-24	2025	8	24												meters			"From Roberta Fox's Oncidium Alliance collection at orchidcentral.org
Image: http://orchidcentral.org/Images/Oncidium Alliance/Species/4293T_Trichopilia tortilis.jpg
Photo © Roberta Fox - orchidcentral.org
Source: http://orchidcentral.org/WebPages/GroupOncidium.html"	3097	FCOS	roberta_fox_comprehensive	CC-BY-NC	Five Cities Orchid Society	Five Cities Orchid Society Collection Database	https://atlas.fivecitiescalifornia.org
ORCHID_3098	HumanObservation	CT Trichopilia tortilis		species	Plantae	Orchidaceae	CT	Trichopilia			2025-08-24	2025	8	24												meters			"From Roberta Fox's Oncidium Alliance collection at orchidcentral.org
Image: http://orchidcentral.org/Images/Oncidium Alliance/Species/4293CT_Trichopilia tortilis.jpg
Photo © Roberta Fox - orchidcentral.org
Source: http://orchidcentral.org/WebPages/GroupOncidium.html"	3098	FCOS	roberta_fox_comprehensive	CC-BY-NC	Five Cities Orchid Society	Five Cities Orchid Society Collection Database	https://atlas.fivecitiescalifornia.org
ORCHID_3099	HumanObservation	Tpla  rostrata		species	Plantae	Orchidaceae	Tpla	rostrata			2025-08-24	2025	8	24												meters			"From Roberta Fox's Oncidium Alliance collection at orchidcentral.org
Image: http://orchidcentral.org/Images/Oncidium Alliance/Species/3133T_Trpla rostrata.jpg
Photo © Roberta Fox - orchidcentral.org
Source: http://orchidcentral.org/WebPages/GroupOncidium.html"	3099	FCOS	roberta_fox_comprehensive	CC-BY-NC	Five Cities Orchid Society	Five Cities Orchid Society Collection Database	https://atlas.fivecitiescalifornia.org
ORCHID_3100	HumanObservation	CT Trichopilia rostrata		species	Plantae	Orchidaceae	CT	Trichopilia			2025-08-24	2025	8	24												meters			"From Roberta Fox's Oncidium Alliance collection at orchidcentral.org
Image: http://orchidcentral.org/Images/Oncidium Alliance/Species/3133CT_Trichopilia rostrata.jpg
Photo © Roberta Fox - orchidcentral.org
Source: http://orchidcentral.org/WebPages/GroupOncidium.html"	3100	FCOS	roberta_fox_comprehensive	CC-BY-NC	Five Cities Orchid Society	Five Cities Orchid Society Collection Database	https://atlas.fivecitiescalifornia.org
ORCHID_3101	HumanObservation	PT Trichopilia rostrata		species	Plantae	Orchidaceae	PT	Trichopilia			2025-08-24	2025	8	24												meters			"From Roberta Fox's Oncidium Alliance collection at orchidcentral.org
Image: http://orchidcentral.org/Images/Oncidium Alliance/Species/3133PT_Trichopilia rostrata.jpg
Photo © Roberta Fox - orchidcentral.org
Source: http://orchidcentral.org/WebPages/GroupOncidium.html"	3101	FCOS	roberta_fox_comprehensive	CC-BY-NC	Five Cities Orchid Society	Five Cities Orchid Society Collection Database	https://atlas.fivecitiescalifornia.org
ORCHID_3102	HumanObservation	Trpla  sp		species	Plantae	Orchidaceae	Trpla	sp			2025-08-24	2025	8	24												meters			"From Roberta Fox's Oncidium Alliance collection at orchidcentral.org
Image: http://orchidcentral.org/Images/Oncidium Alliance/Species/2672T_Trichopilia sp.jpg
Photo © Roberta Fox - orchidcentral.org
Source: http://orchidcentral.org/WebPages/GroupOncidium.html"	3102	FCOS	roberta_fox_comprehensive	CC-BY-NC	Five Cities Orchid Society	Five Cities Orchid Society Collection Database	https://atlas.fivecitiescalifornia.org
ORCHID_3103	HumanObservation	BT Trichopilia sp		species	Plantae	Orchidaceae	BT	Trichopilia			2025-08-24	2025	8	24												meters			"From Roberta Fox's Oncidium Alliance collection at orchidcentral.org
Image: http://orchidcentral.org/Images/Oncidium Alliance/Species/2672BT_Trichopilia sp.jpg
Photo © Roberta Fox - orchidcentral.org
Source: http://orchidcentral.org/WebPages/GroupOncidium.html"	3103	FCOS	roberta_fox_comprehensive	CC-BY-NC	Five Cities Orchid Society	Five Cities Orchid Society Collection Database	https://atlas.fivecitiescalifornia.org
ORCHID_3104	HumanObservation	Trpla suavis		species	Plantae	Orchidaceae	Trpla	suavis			2025-08-24	2025	8	24												meters			"From Roberta Fox's Oncidium Alliance collection at orchidcentral.org
Image: http://orchidcentral.org/Images/Oncidium Alliance/Species/3478T_Trichopilia suavis.jpg
Photo © Roberta Fox - orchidcentral.org
Source: http://orchidcentral.org/WebPages/GroupOncidium.html"	3104	FCOS	roberta_fox_comprehensive	CC-BY-NC	Five Cities Orchid Society	Five Cities Orchid Society Collection Database	https://atlas.fivecitiescalifornia.org
ORCHID_3105	HumanObservation	FT Trichopilia suavis		species	Plantae	Orchidaceae	FT	Trichopilia			2025-08-24	2025	8	24												meters			"From Roberta Fox's Oncidium Alliance collection at orchidcentral.org
Image: http://orchidcentral.org/Images/Oncidium Alliance/Species/3478FT_Trichopilia suavis.jpg
Photo © Roberta Fox - orchidcentral.org
Source: http://orchidcentral.org/WebPages/GroupOncidium.html"	3105	FCOS	roberta_fox_comprehensive	CC-BY-NC	Five Cities Orchid Society	Five Cities Orchid Society Collection Database	https://atlas.fivecitiescalifornia.org
ORCHID_3106	HumanObservation	Ada Briget Beatty		species	Plantae	Orchidaceae	Ada	Briget			2025-08-24	2025	8	24												meters			"From Roberta Fox's Oncidium Alliance collection at orchidcentral.org
Image: http://orchidcentral.org/Images/Oncidium Alliance/Hybrid/2462T_Ada Briget Beatty.jpg
Photo © Roberta Fox - orchidcentral.org
Source: http://orchidcentral.org/WebPages/GroupOncidium.html"	3106	FCOS	roberta_fox_comprehensive	CC-BY-NC	Five Cities Orchid Society	Five Cities Orchid Society Collection Database	https://atlas.fivecitiescalifornia.org
ORCHID_3107	HumanObservation	Bllra  Diana Dunn		species	Plantae	Orchidaceae	Bllra	Diana			2025-08-24	2025	8	24												meters			"From Roberta Fox's Oncidium Alliance collection at orchidcentral.org
Image: http://orchidcentral.org/Images/Oncidium Alliance/Hybrid/1359T_Bllra Diana Dunn.jpg
Photo © Roberta Fox - orchidcentral.org
Source: http://orchidcentral.org/WebPages/GroupOncidium.html"	3107	FCOS	roberta_fox_comprehensive	CC-BY-NC	Five Cities Orchid Society	Five Cities Orchid Society Collection Database	https://atlas.fivecitiescalifornia.org
ORCHID_3108	HumanObservation	Bllra  Tahoma Glacier		species	Plantae	Orchidaceae	Bllra	Tahoma			2025-08-24	2025	8	24												meters			"From Roberta Fox's Oncidium Alliance collection at orchidcentral.org
Image: http://orchidcentral.org/Images/Oncidium Alliance/Hybrid/2695T_Bllra Tahoma Glacier.jpg
Photo © Roberta Fox - orchidcentral.org
Source: http://orchidcentral.org/WebPages/GroupOncidium.html"	3108	FCOS	roberta_fox_comprehensive	CC-BY-NC	Five Cities Orchid Society	Five Cities Orchid Society Collection Database	https://atlas.fivecitiescalifornia.org
ORCHID_3109	HumanObservation	T Beallara Tahoma Glacier		species	Plantae	Orchidaceae	T	Beallara			2025-08-24	2025	8	24												meters			"From Roberta Fox's Oncidium Alliance collection at orchidcentral.org
Image: http://orchidcentral.org/Images/Oncidium Alliance/Hybrid/2695T_Beallara Tahoma Glacier 2.jpg
Photo © Roberta Fox - orchidcentral.org
Source: http://orchidcentral.org/WebPages/GroupOncidium.html"	3109	FCOS	roberta_fox_comprehensive	CC-BY-NC	Five Cities Orchid Society	Five Cities Orchid Society Collection Database	https://atlas.fivecitiescalifornia.org
ORCHID_3110	HumanObservation	Brs  Chieftain		species	Plantae	Orchidaceae	Brs	Chieftain			2025-08-24	2025	8	24												meters			"From Roberta Fox's Oncidium Alliance collection at orchidcentral.org
Image: http://orchidcentral.org/Images/Oncidium Alliance/Hybrid/1007T_Brs Chieftain.jpg
Photo © Roberta Fox - orchidcentral.org
Source: http://orchidcentral.org/WebPages/GroupOncidium.html"	3110	FCOS	roberta_fox_comprehensive	CC-BY-NC	Five Cities Orchid Society	Five Cities Orchid Society Collection Database	https://atlas.fivecitiescalifornia.org
ORCHID_3111	HumanObservation	CT Brs Chieftain		species	Plantae	Orchidaceae	CT	Brs			2025-08-24	2025	8	24												meters			"From Roberta Fox's Oncidium Alliance collection at orchidcentral.org
Image: http://orchidcentral.org/Images/Oncidium Alliance/Hybrid/1007CT_Brs Chieftain.jpg
Photo © Roberta Fox - orchidcentral.org
Source: http://orchidcentral.org/WebPages/GroupOncidium.html"	3111	FCOS	roberta_fox_comprehensive	CC-BY-NC	Five Cities Orchid Society	Five Cities Orchid Society Collection Database	https://atlas.fivecitiescalifornia.org
ORCHID_3112	HumanObservation	T Brs Rising Star		species	Plantae	Orchidaceae	T	Brs			2025-08-24	2025	8	24												meters			"From Roberta Fox's Oncidium Alliance collection at orchidcentral.org
Image: http://orchidcentral.org/Images/Oncidium Alliance/Hybrid/272T_Brs Rising Star.jpg
Photo © Roberta Fox - orchidcentral.org
Source: http://orchidcentral.org/WebPages/GroupOncidium.html"	3112	FCOS	roberta_fox_comprehensive	CC-BY-NC	Five Cities Orchid Society	Five Cities Orchid Society Collection Database	https://atlas.fivecitiescalifornia.org
ORCHID_3113	HumanObservation	Brs  Unnamed		species	Plantae	Orchidaceae	Brs	Unnamed			2025-08-24	2025	8	24												meters			"From Roberta Fox's Oncidium Alliance collection at orchidcentral.org
Image: http://orchidcentral.org/Images/Oncidium Alliance/Hybrid/2757T_Brs unnamed (Spider's Feast x arcuigera).jpg
Photo © Roberta Fox - orchidcentral.org
Source: http://orchidcentral.org/WebPages/GroupOncidium.html"	3113	FCOS	roberta_fox_comprehensive	CC-BY-NC	Five Cities Orchid Society	Five Cities Orchid Society Collection Database	https://atlas.fivecitiescalifornia.org
ORCHID_3114	HumanObservation	Burr  Living Fire		species	Plantae	Orchidaceae	Burr	Living			2025-08-24	2025	8	24												meters			"From Roberta Fox's Oncidium Alliance collection at orchidcentral.org
Image: http://orchidcentral.org/Images/Oncidium Alliance/Hybrid/665T_Burr Living Fire.jpg
Photo © Roberta Fox - orchidcentral.org
Source: http://orchidcentral.org/WebPages/GroupOncidium.html"	3114	FCOS	roberta_fox_comprehensive	CC-BY-NC	Five Cities Orchid Society	Five Cities Orchid Society Collection Database	https://atlas.fivecitiescalifornia.org
ORCHID_3115	HumanObservation	Colm  Wildcat		species	Plantae	Orchidaceae	Colm	Wildcat			2025-08-24	2025	8	24												meters			"From Roberta Fox's Oncidium Alliance collection at orchidcentral.org
Image: http://orchidcentral.org/Images/Oncidium Alliance/Hybrid/872T_Colm Wildcat Doris.jpg
Photo © Roberta Fox - orchidcentral.org
Source: http://orchidcentral.org/WebPages/GroupOncidium.html"	3115	FCOS	roberta_fox_comprehensive	CC-BY-NC	Five Cities Orchid Society	Five Cities Orchid Society Collection Database	https://atlas.fivecitiescalifornia.org
ORCHID_3116	HumanObservation	Dgmra  Winter Wonderland		species	Plantae	Orchidaceae	Dgmra	Winter			2025-08-24	2025	8	24												meters			"From Roberta Fox's Oncidium Alliance collection at orchidcentral.org
Image: http://orchidcentral.org/Images/Oncidium Alliance/Hybrid/704T_Dgmra Winter Wonderland.jpg
Photo © Roberta Fox - orchidcentral.org
Source: http://orchidcentral.org/WebPages/GroupOncidium.html"	3116	FCOS	roberta_fox_comprehensive	CC-BY-NC	Five Cities Orchid Society	Five Cities Orchid Society Collection Database	https://atlas.fivecitiescalifornia.org
ORCHID_3117	HumanObservation	Lhta  Gold Speck		species	Plantae	Orchidaceae	Lhta	Gold			2025-08-24	2025	8	24												meters			"From Roberta Fox's Oncidium Alliance collection at orchidcentral.org
Image: http://orchidcentral.org/Images/Oncidium Alliance/Hybrid/2014T_Lockhartia Golden Speck.jpg
Photo © Roberta Fox - orchidcentral.org
Source: http://orchidcentral.org/WebPages/GroupOncidium.html"	3117	FCOS	roberta_fox_comprehensive	CC-BY-NC	Five Cities Orchid Society	Five Cities Orchid Society Collection Database	https://atlas.fivecitiescalifornia.org
